1236.0,26.952265372168284,132.79130435793812,-290.0,-73.0,13.0,128.0,325.0
1338.0,-2.491778774289985,121.84042560483805,-304.0,-83.75,-12.5,72.0,353.0
1207.0,18.264291632145817,128.96998085857484,-291.0,-75.0,-2.0,113.0,355.0
1148.0,19.209059233449477,132.22861311137058,-269.0,-86.0,8.5,116.25,347.0
1099.0,17.591446769790718,130.14962511535774,-297.0,-74.0,6.0,118.5,363.0
1265.0,25.345454545454544,121.99824273857531,-278.0,-53.0,7.0,116.0,370.0
1397.0,16.170365068002862,128.39802419369119,-302.0,-76.0,-1.0,112.0,382.0
1544.0,12.514248704663212,119.66519963728403,-322.0,-68.0,-5.0,98.0,331.0
1345.0,7.717472118959108,119.62650406890575,-299.0,-70.0,-7.0,84.0,384.0
1232.0,6.253246753246753,130.54501446550043,-278.0,-92.0,-9.5,100.25,334.0
1073.0,13.037278657968313,126.77661525758394,-266.0,-83.0,1.0,106.0,360.0
1272.0,9.181603773584905,123.77469649071116,-286.0,-77.25,-9.0,96.0,364.0
1268.0,3.228706624605678,128.89050459397708,-333.0,-91.0,-6.5,95.0,363.0
1068.0,23.187265917602996,132.08963808712375,-293.0,-80.0,11.5,126.0,364.0
1230.0,26.64471544715447,129.59231229098057,-300.0,-68.0,11.0,124.75,391.0
1340.0,15.824626865671641,129.19577107866377,-271.0,-83.0,-2.0,113.0,409.0
1228.0,20.905537459283387,131.22440462920588,-285.0,-82.0,11.0,116.0,374.0
1200.0,2.0316666666666667,125.33133001152427,-290.0,-89.0,-14.0,97.0,392.0
1263.0,9.387173396674584,126.08737717005471,-322.0,-80.0,-11.0,103.0,423.0
1081.0,13.977798334875116,136.8051380720986,-289.0,-95.0,0.0,117.0,399.0
1316.0,6.632218844984802,126.23475021830379,-281.0,-85.25,-16.0,96.25,380.0
1172.0,18.77986348122867,128.80268177500125,-342.0,-73.0,2.0,113.25,397.0
1409.0,23.655074520936836,123.10922362648384,-319.0,-64.0,10.0,115.0,354.0
1478.0,2.928958051420839,122.11604617871977,-339.0,-79.0,-8.5,85.0,355.0
1360.0,13.197058823529412,129.89048193838678,-279.0,-83.25,-2.0,106.25,356.0
1088.0,1.7922794117647058,131.98209105723737,-281.0,-98.0,-17.0,100.25,354.0
1260.0,-0.15079365079365079,127.7082884911152,-331.0,-97.0,-11.0,96.25,363.0
1164.0,30.577319587628867,136.45176232077267,-300.0,-70.25,27.5,132.0,375.0
1319.0,6.761940864291129,122.04799315165127,-273.0,-79.5,-7.0,93.0,346.0
1515.0,10.9003300330033,121.34402535759014,-318.0,-72.0,-4.0,95.5,409.0
1201.0,14.184013322231474,128.56650786349124,-292.0,-77.0,-1.0,104.0,372.0
1204.0,8.778239202657808,130.76994257163528,-291.0,-87.0,-9.0,107.0,379.0
1430.0,17.544755244755244,125.7981172159445,-281.0,-72.0,0.0,111.0,347.0
1166.0,18.61835334476844,130.1597538294493,-340.0,-78.0,5.0,111.0,365.0
1390.0,10.636690647482014,130.1473538494821,-330.0,-84.0,-0.5,103.75,349.0
1072.0,32.03264925373134,127.97554569621062,-278.0,-57.0,24.0,129.0,362.0
1350.0,28.342222222222222,126.74258419677149,-284.0,-57.0,12.0,126.0,351.0
1083.0,9.41920590951062,128.78995236594514,-278.0,-92.0,-3.0,105.0,340.0
1189.0,7.737594617325484,133.64170189775513,-272.0,-97.0,-11.0,104.0,374.0
1141.0,3.6362839614373357,126.27451319375297,-323.0,-92.0,-9.0,100.0,379.0
1369.0,11.468955441928415,130.12871195251182,-306.0,-78.0,-5.0,107.0,406.0
1119.0,33.00893655049151,133.50605136812788,-345.0,-72.0,41.0,133.0,354.0
1140.0,-6.794736842105263,134.13078533817475,-324.0,-110.0,-23.0,91.0,362.0
1267.0,7.198895027624309,124.41455279285209,-275.0,-84.0,-7.0,96.0,359.0
1073.0,1.1211556383970178,125.62360212991861,-321.0,-97.0,-9.0,95.0,359.0
1124.0,12.058718861209965,129.82009650784605,-322.0,-80.25,-7.5,105.25,353.0
1317.0,5.064540622627183,126.9652847092951,-269.0,-89.0,-13.0,96.0,371.0
1268.0,6.63801261829653,126.9786191841237,-287.0,-86.0,-14.0,99.0,354.0
1419.0,23.269908386187456,125.27414120610898,-290.0,-60.0,9.0,108.5,361.0
1248.0,7.197916666666667,129.0783010051013,-288.0,-87.0,-8.0,102.0,370.0
1251.0,9.844124700239808,127.29010206395954,-276.0,-83.0,-5.0,105.0,349.0
1154.0,24.297227036395146,131.91816910529187,-293.0,-75.0,20.0,123.75,363.0
1180.0,15.566949152542373,134.7714860215574,-274.0,-87.25,-6.0,114.25,390.0
1328.0,9.581325301204819,131.92009986429125,-286.0,-91.0,-5.5,109.0,346.0
1262.0,1.5095087163232963,122.62723210544432,-327.0,-85.0,-12.0,80.75,390.0
1286.0,18.58709175738725,128.7154244933695,-308.0,-74.75,-1.0,113.0,354.0
1090.0,4.742201834862385,138.43896381517084,-310.0,-104.0,-10.0,106.0,358.0
1092.0,22.543956043956044,135.67491911045227,-343.0,-79.0,16.5,120.25,378.0
1148.0,11.151567944250871,129.31189233340902,-301.0,-85.0,-4.5,112.0,394.0
1116.0,31.99372759856631,132.04525979098014,-304.0,-63.25,25.5,127.0,360.0
1199.0,20.747289407839865,134.3675609151478,-309.0,-83.0,9.0,123.5,375.0
1173.0,1.9931798806479113,128.20968568300268,-311.0,-88.0,-13.0,90.0,352.0
1306.0,17.17228177641654,126.6788446553671,-306.0,-68.0,4.0,112.75,342.0
1189.0,9.24390243902439,129.62802671494578,-271.0,-87.0,-5.0,100.0,357.0
1255.0,3.164940239043825,129.04306384479474,-298.0,-90.0,-12.0,95.0,372.0
1293.0,4.320959010054137,126.38891463057372,-283.0,-88.0,-12.0,91.0,373.0
1258.0,11.124006359300477,126.0722749077056,-324.0,-79.0,-3.0,99.0,389.0
1190.0,36.554621848739494,130.1720733137444,-312.0,-60.75,34.5,133.75,385.0
1349.0,3.4336545589325427,121.7010532984363,-292.0,-80.0,-8.0,86.0,366.0
1394.0,-0.4375896700143472,125.57299845076083,-287.0,-93.0,-15.0,87.0,371.0
1267.0,25.333070244672456,132.69429238859252,-296.0,-68.5,14.0,121.0,377.0
1290.0,10.19767441860465,121.0782517681046,-267.0,-68.0,-4.0,93.0,359.0
1211.0,17.91659785301404,127.47103568716946,-284.0,-82.5,6.0,112.5,361.0
1088.0,-8.571691176470589,127.78070425187839,-280.0,-104.0,-26.5,85.0,337.0
1170.0,7.586324786324786,128.33233089301797,-312.0,-84.0,-4.0,100.0,421.0
1194.0,7.849246231155779,127.54782763951242,-313.0,-86.0,-4.0,96.0,365.0
1414.0,15.975247524752476,129.42640109552704,-315.0,-73.75,-4.0,114.0,353.0
1408.0,7.486505681818182,126.00869698329771,-291.0,-79.25,-8.0,96.0,348.0
1168.0,18.12071917808219,132.00591369278868,-291.0,-86.0,2.0,114.25,412.0
1369.0,10.032140248356464,127.98475268353529,-328.0,-85.0,-4.0,102.0,366.0
1247.0,17.234161988773057,130.68676366177206,-279.0,-81.5,9.0,110.0,368.0
1104.0,9.577898550724637,130.60431164421257,-290.0,-90.25,-10.0,106.75,363.0
1235.0,8.051012145748988,131.70496405878845,-295.0,-84.5,-10.0,113.0,348.0
1091.0,9.403299725022915,129.85397072817014,-311.0,-82.0,-7.0,100.0,339.0
1467.0,22.88752556237219,123.07265138212047,-323.0,-59.5,3.0,116.5,376.0
1327.0,22.143933685003766,122.17400835384123,-281.0,-60.0,4.0,107.0,338.0
1179.0,2.173027989821883,124.29147482839296,-277.0,-93.0,-11.0,87.0,404.0
1314.0,6.32572298325723,126.48910314506398,-325.0,-90.0,-12.5,95.75,385.0
1372.0,4.767492711370262,126.81148051421773,-287.0,-90.25,-13.0,93.25,365.0
1199.0,23.87739783152627,130.8783444640497,-322.0,-70.0,17.0,118.0,334.0
1194.0,22.74455611390285,134.87374211274783,-311.0,-82.0,9.0,126.0,360.0
1328.0,1.1528614457831325,128.68489045628345,-312.0,-96.25,-13.0,93.0,371.0
1313.0,5.789032749428789,122.14895745137166,-279.0,-78.0,-9.0,90.0,351.0
1264.0,11.712816455696203,125.79533438843505,-298.0,-79.0,-9.0,98.0,374.0
1146.0,19.48952879581152,124.72361190344294,-313.0,-70.0,1.0,108.75,399.0
1090.0,38.2394495412844,132.3089315014999,-271.0,-61.75,32.0,137.75,362.0
1518.0,-0.10540184453227931,121.66131147747218,-312.0,-78.0,-15.0,73.0,352.0
1190.0,22.81764705882353,129.25638856957355,-283.0,-78.0,10.5,119.0,362.0
1135.0,8.06079295154185,129.74564998769208,-293.0,-90.5,-5.0,103.0,353.0
